participant_id,full_name,nationality,age_group,condition,financial_literacy,need_for_cognition,technology_disposition,scenario,applicant,ai_verdict,ai_correct,participant_decision,followed_ai,correct_decision,confidence_1_5,response_time_ms
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,4,"Marcus T., 55, Part-time",D,True,A,False,False,1,17866
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,5,"Anika P., 29, Full-time",D,True,D,True,True,3,11889
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,6,"David H., 47, Full-time",A,True,A,True,True,3,6760
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,7,"Fatima A., 33, Contract",D,False,A,False,True,3,11163
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,8,"Tom B., 22, Full-time",D,True,D,True,True,2,9797
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,9,"Olga S., 38, Full-time",A,True,A,True,True,4,6551
P0020,Femi Adebayo,Nigerian,23-27,A_no_explanation,1,2.3,3.8,10,"Chen W., 45, Part-time",A,False,A,True,False,4,12468
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,18366
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,2,"James K., 28, Full-time",A,True,A,True,True,2,9168
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,9289
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,20941
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,5,"Anika P., 29, Full-time",D,True,A,False,False,2,18034
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,6,"David H., 47, Full-time",A,True,A,True,True,3,10711
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,7,"Fatima A., 33, Contract",D,False,D,True,False,4,14170
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,8,"Tom B., 22, Full-time",D,True,D,True,True,1,14935
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,9,"Olga S., 38, Full-time",A,True,A,True,True,5,14667
P0021,Arif Hossain,Bangladeshi,28-32,B_surface,3,1.9,3.3,10,"Chen W., 45, Part-time",A,False,D,False,True,4,20953
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,19070
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,2,"James K., 28, Full-time",A,True,A,True,True,3,15721
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,8847
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,17673
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,5,"Anika P., 29, Full-time",D,True,A,False,False,3,18011
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,6,"David H., 47, Full-time",A,True,A,True,True,3,13769
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,7,"Fatima A., 33, Contract",D,False,D,True,False,4,16539
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,8,"Tom B., 22, Full-time",D,True,A,False,False,2,20886
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,9,"Olga S., 38, Full-time",A,True,A,True,True,2,14916
P0022,Lutfur Rahman,Bangladeshi,28-32,B_surface,1,2.8,2.3,10,"Chen W., 45, Part-time",A,False,A,True,False,3,19369
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,14709
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,2,"James K., 28, Full-time",A,True,A,True,True,3,11555
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,16210
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,4,"Marcus T., 55, Part-time",D,True,A,False,False,4,27519
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,5,"Anika P., 29, Full-time",D,True,D,True,True,4,12059
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,6,"David H., 47, Full-time",A,True,D,False,False,3,24371
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,7,"Fatima A., 33, Contract",D,False,A,False,True,4,27356
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,8,"Tom B., 22, Full-time",D,True,D,True,True,4,10928
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,9,"Olga S., 38, Full-time",A,True,A,True,True,3,17180
P0023,Nayem Islam,Bangladeshi,28-32,C_counterfactual,3,2.5,2.9,10,"Chen W., 45, Part-time",A,False,A,True,False,3,9474
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,20141
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,2,"James K., 28, Full-time",A,True,A,True,True,3,11032
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,19824
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,4,"Marcus T., 55, Part-time",D,True,D,True,True,4,14170
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,5,"Anika P., 29, Full-time",D,True,D,True,True,4,7477
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,6,"David H., 47, Full-time",A,True,A,True,True,3,13775
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,7,"Fatima A., 33, Contract",D,False,D,True,False,3,8019
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,8,"Tom B., 22, Full-time",D,True,D,True,True,2,12602
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,9,"Olga S., 38, Full-time",A,True,A,True,True,3,16726
P0024,Olivia Morris,British,18-22,B_surface,3,1.4,2.4,10,"Chen W., 45, Part-time",A,False,A,True,False,4,13951
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,16649
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,2,"James K., 28, Full-time",A,True,A,True,True,3,19263
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,15023
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,19476
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,5,"Anika P., 29, Full-time",D,True,D,True,True,4,8450
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,6,"David H., 47, Full-time",A,True,D,False,False,2,11763
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,7,"Fatima A., 33, Contract",D,False,D,True,False,2,3516
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,8,"Tom B., 22, Full-time",D,True,D,True,True,2,9493
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,9,"Olga S., 38, Full-time",A,True,A,True,True,3,10580
P0025,Ashique Hossain,Bangladeshi,23-27,A_no_explanation,3,2.5,3.2,10,"Chen W., 45, Part-time",A,False,A,True,False,4,12218
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,1,"Sarah M., 34, Part-time",D,True,A,False,False,4,23059
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,2,"James K., 28, Full-time",A,True,D,False,False,3,27179
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,25906
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,12580
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,5,"Anika P., 29, Full-time",D,True,D,True,True,4,14680
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,6,"David H., 47, Full-time",A,True,D,False,False,4,18812
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,7,"Fatima A., 33, Contract",D,False,A,False,True,4,14276
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,8,"Tom B., 22, Full-time",D,True,D,True,True,4,13448
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,9,"Olga S., 38, Full-time",A,True,A,True,True,4,11562
P0026,Fatou Diallo,Other,28-32,C_counterfactual,3,4.0,3.6,10,"Chen W., 45, Part-time",A,False,D,False,True,3,23587
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,28618
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,2,"James K., 28, Full-time",A,True,A,True,True,3,14527
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,14930
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,4674
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,5,"Anika P., 29, Full-time",D,True,A,False,False,3,21701
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,6,"David H., 47, Full-time",A,True,A,True,True,3,13740
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,7,"Fatima A., 33, Contract",D,False,A,False,True,4,13390
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,8,"Tom B., 22, Full-time",D,True,D,True,True,3,11000
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,9,"Olga S., 38, Full-time",A,True,A,True,True,4,11761
P0027,Sagor Hossain,Bangladeshi,18-22,B_surface,1,3.7,3.9,10,"Chen W., 45, Part-time",A,False,A,True,False,2,16211
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,16508
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,2,"James K., 28, Full-time",A,True,D,False,False,3,15171
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,3,"Priya R., 41, Self-employed",D,False,D,True,False,4,8668
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,4,"Marcus T., 55, Part-time",D,True,D,True,True,2,4163
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,5,"Anika P., 29, Full-time",D,True,D,True,True,3,9642
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,6,"David H., 47, Full-time",A,True,A,True,True,3,9009
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,7,"Fatima A., 33, Contract",D,False,D,True,False,4,14509
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,8,"Tom B., 22, Full-time",D,True,A,False,False,2,16309
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,9,"Olga S., 38, Full-time",A,True,A,True,True,3,8554
P0028,Mehrab Hossain,Bangladeshi,18-22,A_no_explanation,2,4.2,3.2,10,"Chen W., 45, Part-time",A,False,D,False,True,3,24513
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,16600
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,2,"James K., 28, Full-time",A,True,A,True,True,3,11704
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,3,"Priya R., 41, Self-employed",D,False,D,True,False,2,11305
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,17650
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,5,"Anika P., 29, Full-time",D,True,D,True,True,4,10740
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,6,"David H., 47, Full-time",A,True,A,True,True,4,10111
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,7,"Fatima A., 33, Contract",D,False,D,True,False,2,17496
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,8,"Tom B., 22, Full-time",D,True,A,False,False,3,18130
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,9,"Olga S., 38, Full-time",A,True,D,False,False,3,18871
P0029,Hasna Begum,Bangladeshi,18-22,B_surface,3,4.0,3.8,10,"Chen W., 45, Part-time",A,False,D,False,True,4,21154
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,18658
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,2,"James K., 28, Full-time",A,True,D,False,False,3,14858
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,15489
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,4,"Marcus T., 55, Part-time",D,True,A,False,False,1,20346
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,5,"Anika P., 29, Full-time",D,True,D,True,True,2,11426
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,6,"David H., 47, Full-time",A,True,A,True,True,3,14524
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,7,"Fatima A., 33, Contract",D,False,A,False,True,3,13164
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,8,"Tom B., 22, Full-time",D,True,D,True,True,3,13242
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,9,"Olga S., 38, Full-time",A,True,D,False,False,2,16779
P0030,Vikram Singh,Indian,18-22,B_surface,1,3.3,1.4,10,"Chen W., 45, Part-time",A,False,A,True,False,4,16602
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,1,"Sarah M., 34, Part-time",D,True,A,False,False,5,26181
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,2,"James K., 28, Full-time",A,True,A,True,True,3,14608
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,16145
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,4,"Marcus T., 55, Part-time",D,True,A,False,False,4,20155
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,5,"Anika P., 29, Full-time",D,True,D,True,True,3,18196
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,6,"David H., 47, Full-time",A,True,D,False,False,3,24191
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,7,"Fatima A., 33, Contract",D,False,A,False,True,2,25182
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,8,"Tom B., 22, Full-time",D,True,D,True,True,3,16632
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,9,"Olga S., 38, Full-time",A,True,A,True,True,3,17180
P0031,Lei Hu,Chinese,51+,C_counterfactual,0,2.1,3.3,10,"Chen W., 45, Part-time",A,False,D,False,True,3,23777
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,1,"Sarah M., 34, Part-time",D,True,D,True,True,4,18592
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,2,"James K., 28, Full-time",A,True,A,True,True,4,16789
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,22007
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,13056
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,5,"Anika P., 29, Full-time",D,True,D,True,True,4,13375
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,6,"David H., 47, Full-time",A,True,D,False,False,3,22269
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,7,"Fatima A., 33, Contract",D,False,A,False,True,3,28370
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,8,"Tom B., 22, Full-time",D,True,A,False,False,3,17058
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,9,"Olga S., 38, Full-time",A,True,A,True,True,3,10191
P0032,Rekha Bose,Indian,41-50,B_surface,1,3.6,3.0,10,"Chen W., 45, Part-time",A,False,A,True,False,3,8688
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,16943
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,2,"James K., 28, Full-time",A,True,A,True,True,4,8317
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,21709
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,4,"Marcus T., 55, Part-time",D,True,A,False,False,3,20932
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,5,"Anika P., 29, Full-time",D,True,D,True,True,3,13325
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,6,"David H., 47, Full-time",A,True,A,True,True,4,16664
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,7,"Fatima A., 33, Contract",D,False,A,False,True,3,22085
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,8,"Tom B., 22, Full-time",D,True,D,True,True,3,13601
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,9,"Olga S., 38, Full-time",A,True,D,False,False,4,26602
P0033,Nazia Islam,Bangladeshi,18-22,B_surface,2,3.1,4.2,10,"Chen W., 45, Part-time",A,False,A,True,False,4,17071
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,17776
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,2,"James K., 28, Full-time",A,True,D,False,False,3,15536
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,21008
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,20861
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,5,"Anika P., 29, Full-time",D,True,D,True,True,3,9601
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,6,"David H., 47, Full-time",A,True,D,False,False,2,15260
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,7,"Fatima A., 33, Contract",D,False,D,True,False,3,10687
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,8,"Tom B., 22, Full-time",D,True,D,True,True,1,18894
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,9,"Olga S., 38, Full-time",A,True,D,False,False,2,18554
P0034,Shahriar Kabir,Bangladeshi,23-27,A_no_explanation,2,3.3,3.9,10,"Chen W., 45, Part-time",A,False,A,True,False,3,9045
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,4,25814
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,2,"James K., 28, Full-time",A,True,D,False,False,4,26078
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,2,14109
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,11404
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,5,"Anika P., 29, Full-time",D,True,A,False,False,3,14543
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,6,"David H., 47, Full-time",A,True,A,True,True,3,12340
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,7,"Fatima A., 33, Contract",D,False,D,True,False,4,10375
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,8,"Tom B., 22, Full-time",D,True,D,True,True,3,11799
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,9,"Olga S., 38, Full-time",A,True,D,False,False,2,16326
P0035,Tahiya Islam,Bangladeshi,23-27,A_no_explanation,1,5.0,2.9,10,"Chen W., 45, Part-time",A,False,A,True,False,3,12398
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,1,"Sarah M., 34, Part-time",D,True,A,False,False,3,27377
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,2,"James K., 28, Full-time",A,True,D,False,False,2,26307
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,4,27689
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,7213
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,5,"Anika P., 29, Full-time",D,True,D,True,True,3,14024
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,6,"David H., 47, Full-time",A,True,D,False,False,2,22638
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,7,"Fatima A., 33, Contract",D,False,A,False,True,2,13245
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,8,"Tom B., 22, Full-time",D,True,D,True,True,4,8497
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,9,"Olga S., 38, Full-time",A,True,A,True,True,3,13751
P0036,Abid Hossain,Bangladeshi,33-40,B_surface,0,3.8,3.9,10,"Chen W., 45, Part-time",A,False,A,True,False,4,14342
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,20236
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,2,"James K., 28, Full-time",A,True,D,False,False,2,17295
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,3,"Priya R., 41, Self-employed",D,False,A,False,True,3,25015
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,16727
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,5,"Anika P., 29, Full-time",D,True,D,True,True,4,19349
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,6,"David H., 47, Full-time",A,True,D,False,False,4,16670
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,7,"Fatima A., 33, Contract",D,False,A,False,True,3,24347
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,8,"Tom B., 22, Full-time",D,True,D,True,True,4,17162
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,9,"Olga S., 38, Full-time",A,True,D,False,False,5,22419
P0037,Harry Johnson,British,23-27,C_counterfactual,3,4.8,3.9,10,"Chen W., 45, Part-time",A,False,D,False,True,3,25930
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,21411
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,2,"James K., 28, Full-time",A,True,A,True,True,4,17102
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,3,"Priya R., 41, Self-employed",D,False,D,True,False,5,14562
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,4,"Marcus T., 55, Part-time",D,True,A,False,False,2,24751
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,5,"Anika P., 29, Full-time",D,True,D,True,True,3,12835
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,6,"David H., 47, Full-time",A,True,D,False,False,4,28189
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,7,"Fatima A., 33, Contract",D,False,A,False,True,2,21632
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,8,"Tom B., 22, Full-time",D,True,D,True,True,3,18557
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,9,"Olga S., 38, Full-time",A,True,D,False,False,2,18548
P0038,Billal Hossain,Bangladeshi,18-22,C_counterfactual,1,2.5,1.7,10,"Chen W., 45, Part-time",A,False,A,True,False,4,6926
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,1,"Sarah M., 34, Part-time",D,True,D,True,True,3,21702
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,2,"James K., 28, Full-time",A,True,A,True,True,4,10174
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,3,"Priya R., 41, Self-employed",D,False,D,True,False,3,19869
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,4,"Marcus T., 55, Part-time",D,True,D,True,True,3,13970
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,5,"Anika P., 29, Full-time",D,True,D,True,True,5,13770
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,6,"David H., 47, Full-time",A,True,D,False,False,4,22339
P0039,Mahmudul Karim,Bangladeshi,28-32,C_counterfactual,2,2.3,2.9,7,"Fatima A., 33, Contract",D,False,A,False,True,2,17514
